2025-01-15 15:06:42.919944: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2025-01-15 15:06:42.936232: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:477] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1736950002.956966  175611 cuda_dnn.cc:8310] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1736950002.963099  175611 cuda_blas.cc:1418] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
2025-01-15 15:06:42.983228: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
W0000 00:00:1736950005.798626  175611 gpu_device.cc:2344] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
WARNING:2025-01-15 15:06:46,315:jax._src.xla_bridge:969: An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
Loaded trainable_model_2025_01_15_14_55_53.json
Epoch 35, Loss: 774.8687744140625, Correct predictions: 5, Correct predictions test: 0
Epoch 40, Loss: 735.7183837890625, Correct predictions: 2, Correct predictions test: 1
Epoch 45, Loss: 613.9225463867188, Correct predictions: 1, Correct predictions test: 0
Epoch 50, Loss: 613.23193359375, Correct predictions: 2, Correct predictions test: 0
Epoch 55, Loss: 556.53466796875, Correct predictions: 7, Correct predictions test: 0
Epoch 60, Loss: 552.2493896484375, Correct predictions: 1, Correct predictions test: 0
Epoch 65, Loss: 547.0999755859375, Correct predictions: 1, Correct predictions test: 0
Epoch 70, Loss: 513.8073120117188, Correct predictions: 3, Correct predictions test: 0
Epoch 75, Loss: 482.74969482421875, Correct predictions: 9, Correct predictions test: 0
Epoch 80, Loss: 468.6002197265625, Correct predictions: 1, Correct predictions test: 0
Epoch 85, Loss: 438.7493896484375, Correct predictions: 10, Correct predictions test: 0
Epoch 90, Loss: 423.6346435546875, Correct predictions: 9, Correct predictions test: 2
Epoch 95, Loss: 405.5367736816406, Correct predictions: 10, Correct predictions test: 2
Saved trained_model_2025_01_15_14_55_57.json
Epoch 0, Loss: 393.8798522949219, Correct predictions: 1, Correct predictions test: 0
Epoch 5, Loss: 376.91070556640625, Correct predictions: 1, Correct predictions test: 0
Epoch 10, Loss: 373.2064514160156, Correct predictions: 4, Correct predictions test: 1
Epoch 15, Loss: 350.01580810546875, Correct predictions: 1, Correct predictions test: 0
Epoch 20, Loss: 345.2379150390625, Correct predictions: 4, Correct predictions test: 1
Epoch 25, Loss: 364.3541259765625, Correct predictions: 1, Correct predictions test: 0
Epoch 30, Loss: 336.4860534667969, Correct predictions: 1, Correct predictions test: 0
Epoch 35, Loss: 339.43896484375, Correct predictions: 4, Correct predictions test: 1
Epoch 40, Loss: 296.2696533203125, Correct predictions: 14, Correct predictions test: 0
Epoch 45, Loss: 280.812255859375, Correct predictions: 17, Correct predictions test: 2
Epoch 50, Loss: 270.9404296875, Correct predictions: 2, Correct predictions test: 0
Epoch 55, Loss: 260.74169921875, Correct predictions: 16, Correct predictions test: 0
Epoch 60, Loss: 251.75576782226562, Correct predictions: 11, Correct predictions test: 2
Epoch 65, Loss: 242.28761291503906, Correct predictions: 15, Correct predictions test: 2
Epoch 70, Loss: 246.12374877929688, Correct predictions: 7, Correct predictions test: 0
Epoch 75, Loss: 255.63150024414062, Correct predictions: 10, Correct predictions test: 1
Epoch 80, Loss: 256.8590087890625, Correct predictions: 3, Correct predictions test: 0
Epoch 85, Loss: 239.38201904296875, Correct predictions: 3, Correct predictions test: 0
Epoch 90, Loss: 216.11598205566406, Correct predictions: 9, Correct predictions test: 0
Epoch 95, Loss: 196.87632751464844, Correct predictions: 11, Correct predictions test: 0
Epoch 100, Loss: 190.25262451171875, Correct predictions: 8, Correct predictions test: 4
Epoch 105, Loss: 184.10577392578125, Correct predictions: 14, Correct predictions test: 6
Epoch 110, Loss: 177.00555419921875, Correct predictions: 27, Correct predictions test: 4
Epoch 115, Loss: 170.6051483154297, Correct predictions: 27, Correct predictions test: 4
Epoch 120, Loss: 172.00900268554688, Correct predictions: 13, Correct predictions test: 0
Epoch 125, Loss: 182.82444763183594, Correct predictions: 12, Correct predictions test: 1
Epoch 130, Loss: 173.94393920898438, Correct predictions: 9, Correct predictions test: 2
Epoch 135, Loss: 152.90638732910156, Correct predictions: 10, Correct predictions test: 1
Epoch 140, Loss: 148.55496215820312, Correct predictions: 24, Correct predictions test: 1
Epoch 145, Loss: 141.21725463867188, Correct predictions: 20, Correct predictions test: 0
Epoch 150, Loss: 136.12391662597656, Correct predictions: 16, Correct predictions test: 0
Epoch 155, Loss: 134.23245239257812, Correct predictions: 19, Correct predictions test: 1
Epoch 160, Loss: 129.8991241455078, Correct predictions: 15, Correct predictions test: 1
Epoch 165, Loss: 126.26691436767578, Correct predictions: 14, Correct predictions test: 0
Epoch 170, Loss: 121.86858367919922, Correct predictions: 23, Correct predictions test: 0
Epoch 175, Loss: 117.72550964355469, Correct predictions: 30, Correct predictions test: 2
Epoch 180, Loss: 114.4529800415039, Correct predictions: 19, Correct predictions test: 1
Epoch 185, Loss: 107.38246154785156, Correct predictions: 11, Correct predictions test: 6
Epoch 190, Loss: 103.36770629882812, Correct predictions: 11, Correct predictions test: 2
Epoch 195, Loss: 101.64804077148438, Correct predictions: 19, Correct predictions test: 3
Epoch 200, Loss: 100.09786224365234, Correct predictions: 20, Correct predictions test: 2
Epoch 205, Loss: 96.47415161132812, Correct predictions: 23, Correct predictions test: 3
Epoch 210, Loss: 90.31534576416016, Correct predictions: 21, Correct predictions test: 4
Epoch 215, Loss: 87.09476470947266, Correct predictions: 41, Correct predictions test: 8
Epoch 220, Loss: 84.39417266845703, Correct predictions: 48, Correct predictions test: 6
Epoch 225, Loss: 81.61363220214844, Correct predictions: 47, Correct predictions test: 8
Epoch 230, Loss: 78.87088775634766, Correct predictions: 48, Correct predictions test: 6
Epoch 235, Loss: 77.2242660522461, Correct predictions: 37, Correct predictions test: 4
Epoch 240, Loss: 80.92875671386719, Correct predictions: 38, Correct predictions test: 2
Epoch 245, Loss: 73.5387191772461, Correct predictions: 39, Correct predictions test: 3
Epoch 250, Loss: 69.42919921875, Correct predictions: 42, Correct predictions test: 4
Epoch 255, Loss: 66.96805572509766, Correct predictions: 49, Correct predictions test: 6
Epoch 260, Loss: 65.76651000976562, Correct predictions: 52, Correct predictions test: 5
Epoch 265, Loss: 64.85894012451172, Correct predictions: 49, Correct predictions test: 4
Epoch 270, Loss: 63.399932861328125, Correct predictions: 27, Correct predictions test: 3
Epoch 275, Loss: 58.886314392089844, Correct predictions: 76, Correct predictions test: 4
Epoch 280, Loss: 58.74397659301758, Correct predictions: 29, Correct predictions test: 5
Epoch 285, Loss: 56.22885513305664, Correct predictions: 71, Correct predictions test: 4
Epoch 290, Loss: 53.40833282470703, Correct predictions: 60, Correct predictions test: 6
Epoch 295, Loss: 51.78048324584961, Correct predictions: 58, Correct predictions test: 6
Epoch 300, Loss: 50.38215255737305, Correct predictions: 47, Correct predictions test: 7
Epoch 305, Loss: 48.69940185546875, Correct predictions: 74, Correct predictions test: 6
Epoch 310, Loss: 47.49258804321289, Correct predictions: 61, Correct predictions test: 6
Epoch 315, Loss: 46.77694320678711, Correct predictions: 60, Correct predictions test: 4
Epoch 320, Loss: 45.98450469970703, Correct predictions: 53, Correct predictions test: 2
Epoch 325, Loss: 45.32886505126953, Correct predictions: 80, Correct predictions test: 3
Epoch 330, Loss: 47.2249641418457, Correct predictions: 48, Correct predictions test: 4
Epoch 335, Loss: 45.552833557128906, Correct predictions: 55, Correct predictions test: 5
Epoch 340, Loss: 49.76639175415039, Correct predictions: 80, Correct predictions test: 5
Epoch 345, Loss: 43.0670051574707, Correct predictions: 76, Correct predictions test: 4
Epoch 350, Loss: 39.44477844238281, Correct predictions: 72, Correct predictions test: 8
Epoch 355, Loss: 40.91666793823242, Correct predictions: 95, Correct predictions test: 7
Epoch 360, Loss: 34.6907844543457, Correct predictions: 88, Correct predictions test: 5
Epoch 365, Loss: 32.94403076171875, Correct predictions: 133, Correct predictions test: 10
Epoch 370, Loss: 33.79179000854492, Correct predictions: 77, Correct predictions test: 7
Epoch 375, Loss: 32.020389556884766, Correct predictions: 111, Correct predictions test: 5
Epoch 380, Loss: 30.006460189819336, Correct predictions: 153, Correct predictions test: 12
Epoch 385, Loss: 29.663440704345703, Correct predictions: 117, Correct predictions test: 5
Epoch 390, Loss: 28.983736038208008, Correct predictions: 149, Correct predictions test: 8
Epoch 395, Loss: 28.059492111206055, Correct predictions: 115, Correct predictions test: 5
Epoch 400, Loss: 26.37053871154785, Correct predictions: 135, Correct predictions test: 8
Epoch 405, Loss: 25.518896102905273, Correct predictions: 178, Correct predictions test: 13
Epoch 410, Loss: 25.316755294799805, Correct predictions: 161, Correct predictions test: 8
Epoch 415, Loss: 23.99786949157715, Correct predictions: 142, Correct predictions test: 8
Epoch 420, Loss: 23.46862030029297, Correct predictions: 162, Correct predictions test: 11
Epoch 425, Loss: 23.164432525634766, Correct predictions: 189, Correct predictions test: 10
Epoch 430, Loss: 25.398025512695312, Correct predictions: 166, Correct predictions test: 12
Epoch 435, Loss: 21.64580726623535, Correct predictions: 226, Correct predictions test: 8
Epoch 440, Loss: 20.540372848510742, Correct predictions: 302, Correct predictions test: 14
Epoch 445, Loss: 20.088340759277344, Correct predictions: 258, Correct predictions test: 12
Epoch 450, Loss: 19.37579345703125, Correct predictions: 322, Correct predictions test: 14
Epoch 455, Loss: 18.942317962646484, Correct predictions: 187, Correct predictions test: 11
Epoch 460, Loss: 18.03914451599121, Correct predictions: 200, Correct predictions test: 9
Epoch 465, Loss: 17.50588035583496, Correct predictions: 337, Correct predictions test: 16
Epoch 470, Loss: 16.920682907104492, Correct predictions: 182, Correct predictions test: 8
Epoch 475, Loss: 16.425973892211914, Correct predictions: 325, Correct predictions test: 11
Epoch 480, Loss: 15.92941951751709, Correct predictions: 270, Correct predictions test: 20
Epoch 485, Loss: 15.450825691223145, Correct predictions: 432, Correct predictions test: 17
Epoch 490, Loss: 15.51335620880127, Correct predictions: 295, Correct predictions test: 16
Epoch 495, Loss: 15.636234283447266, Correct predictions: 282, Correct predictions test: 14
Saved super_trained_model_2025_01_15_14_55_57.json
Loaded trainable_model_2025_01_15_14_55_59.json
Epoch 0, Loss: 357384.125, Correct predictions: 1, Correct predictions test: 0
Epoch 5, Loss: 153692.75, Correct predictions: 1, Correct predictions test: 0
Epoch 10, Loss: 74704.15625, Correct predictions: 1, Correct predictions test: 0
Epoch 15, Loss: 34617.80859375, Correct predictions: 1, Correct predictions test: 0
Epoch 20, Loss: 23001.853515625, Correct predictions: 1, Correct predictions test: 0
Epoch 25, Loss: 9240.4130859375, Correct predictions: 1, Correct predictions test: 0
Epoch 30, Loss: 5577.2216796875, Correct predictions: 1, Correct predictions test: 0
Epoch 35, Loss: 3335.7275390625, Correct predictions: 1, Correct predictions test: 0
Epoch 40, Loss: 1950.122314453125, Correct predictions: 1, Correct predictions test: 0
Epoch 45, Loss: 1310.214111328125, Correct predictions: 1, Correct predictions test: 0
Epoch 50, Loss: 984.5281982421875, Correct predictions: 1, Correct predictions test: 0
Epoch 55, Loss: 608.9290771484375, Correct predictions: 1, Correct predictions test: 0
Epoch 60, Loss: 439.1676940917969, Correct predictions: 1, Correct predictions test: 0
Epoch 65, Loss: 357.2469787597656, Correct predictions: 1, Correct predictions test: 0
Epoch 70, Loss: 301.77301025390625, Correct predictions: 4, Correct predictions test: 0
Epoch 75, Loss: 289.57666015625, Correct predictions: 4, Correct predictions test: 0
Epoch 80, Loss: 277.98919677734375, Correct predictions: 1, Correct predictions test: 0
Epoch 85, Loss: 272.2636413574219, Correct predictions: 3, Correct predictions test: 0
Epoch 90, Loss: 256.20025634765625, Correct predictions: 8, Correct predictions test: 1
Epoch 95, Loss: 238.63558959960938, Correct predictions: 4, Correct predictions test: 1
Saved trained_model_2025_01_15_14_55_59.json
Epoch 0, Loss: 237.06427001953125, Correct predictions: 4, Correct predictions test: 1
Epoch 5, Loss: 222.72811889648438, Correct predictions: 14, Correct predictions test: 0
Epoch 10, Loss: 210.69349670410156, Correct predictions: 11, Correct predictions test: 1
Epoch 15, Loss: 205.2879180908203, Correct predictions: 6, Correct predictions test: 1
Epoch 20, Loss: 200.85581970214844, Correct predictions: 12, Correct predictions test: 0
Epoch 25, Loss: 193.84214782714844, Correct predictions: 10, Correct predictions test: 1
Epoch 30, Loss: 181.0412139892578, Correct predictions: 8, Correct predictions test: 0
Epoch 35, Loss: 172.99038696289062, Correct predictions: 3, Correct predictions test: 0
Epoch 40, Loss: 169.2410125732422, Correct predictions: 10, Correct predictions test: 0
Epoch 45, Loss: 163.71693420410156, Correct predictions: 8, Correct predictions test: 1
Epoch 50, Loss: 155.12905883789062, Correct predictions: 11, Correct predictions test: 0
Epoch 55, Loss: 149.7196044921875, Correct predictions: 9, Correct predictions test: 2
Epoch 60, Loss: 145.166259765625, Correct predictions: 12, Correct predictions test: 1
Epoch 65, Loss: 138.3422393798828, Correct predictions: 14, Correct predictions test: 1
Epoch 70, Loss: 138.77081298828125, Correct predictions: 6, Correct predictions test: 0
Epoch 75, Loss: 125.93765258789062, Correct predictions: 26, Correct predictions test: 4
Epoch 80, Loss: 125.17333221435547, Correct predictions: 19, Correct predictions test: 1
Epoch 85, Loss: 118.86289978027344, Correct predictions: 14, Correct predictions test: 0
Epoch 90, Loss: 113.00183868408203, Correct predictions: 17, Correct predictions test: 2
Epoch 95, Loss: 111.00923156738281, Correct predictions: 14, Correct predictions test: 1
Epoch 100, Loss: 110.79646301269531, Correct predictions: 13, Correct predictions test: 2
Epoch 105, Loss: 100.39053344726562, Correct predictions: 8, Correct predictions test: 4
Epoch 110, Loss: 99.44136810302734, Correct predictions: 9, Correct predictions test: 1
Epoch 115, Loss: 95.57147216796875, Correct predictions: 19, Correct predictions test: 3
Epoch 120, Loss: 90.87799835205078, Correct predictions: 24, Correct predictions test: 2
Epoch 125, Loss: 88.19865417480469, Correct predictions: 17, Correct predictions test: 1
Epoch 130, Loss: 84.7470932006836, Correct predictions: 33, Correct predictions test: 0
Epoch 135, Loss: 84.471923828125, Correct predictions: 14, Correct predictions test: 1
Epoch 140, Loss: 85.57564544677734, Correct predictions: 23, Correct predictions test: 1
Epoch 145, Loss: 77.59329986572266, Correct predictions: 26, Correct predictions test: 2
Epoch 150, Loss: 74.23458862304688, Correct predictions: 16, Correct predictions test: 2
Epoch 155, Loss: 69.93267059326172, Correct predictions: 34, Correct predictions test: 6
Epoch 160, Loss: 67.30176544189453, Correct predictions: 30, Correct predictions test: 4
Epoch 165, Loss: 66.14274597167969, Correct predictions: 32, Correct predictions test: 3
Epoch 170, Loss: 64.294677734375, Correct predictions: 30, Correct predictions test: 3
Epoch 175, Loss: 62.30821990966797, Correct predictions: 26, Correct predictions test: 4
Epoch 180, Loss: 60.17470169067383, Correct predictions: 28, Correct predictions test: 3
Epoch 185, Loss: 56.69385528564453, Correct predictions: 34, Correct predictions test: 4
Epoch 190, Loss: 55.053123474121094, Correct predictions: 51, Correct predictions test: 6
Epoch 195, Loss: 56.124061584472656, Correct predictions: 28, Correct predictions test: 5
Epoch 200, Loss: 51.053733825683594, Correct predictions: 54, Correct predictions test: 6
Epoch 205, Loss: 49.806949615478516, Correct predictions: 36, Correct predictions test: 6
Epoch 210, Loss: 48.186466217041016, Correct predictions: 42, Correct predictions test: 4
Epoch 215, Loss: 47.52936553955078, Correct predictions: 44, Correct predictions test: 4
Epoch 220, Loss: 48.02566909790039, Correct predictions: 36, Correct predictions test: 6
Epoch 225, Loss: 45.325469970703125, Correct predictions: 34, Correct predictions test: 5
Epoch 230, Loss: 42.585514068603516, Correct predictions: 44, Correct predictions test: 4
Epoch 235, Loss: 40.6742057800293, Correct predictions: 55, Correct predictions test: 6
Epoch 240, Loss: 38.96935272216797, Correct predictions: 78, Correct predictions test: 9
Epoch 245, Loss: 37.76437759399414, Correct predictions: 55, Correct predictions test: 8
Epoch 250, Loss: 36.456787109375, Correct predictions: 67, Correct predictions test: 9
Epoch 255, Loss: 35.0070686340332, Correct predictions: 58, Correct predictions test: 8
Epoch 260, Loss: 33.96649169921875, Correct predictions: 81, Correct predictions test: 8
Epoch 265, Loss: 33.158958435058594, Correct predictions: 51, Correct predictions test: 9
Epoch 270, Loss: 32.83475875854492, Correct predictions: 76, Correct predictions test: 4
Epoch 275, Loss: 31.379486083984375, Correct predictions: 71, Correct predictions test: 7
Epoch 280, Loss: 31.133237838745117, Correct predictions: 85, Correct predictions test: 5
Epoch 285, Loss: 29.840190887451172, Correct predictions: 85, Correct predictions test: 8
Epoch 290, Loss: 27.795207977294922, Correct predictions: 79, Correct predictions test: 9
Epoch 295, Loss: 27.053268432617188, Correct predictions: 121, Correct predictions test: 10
Epoch 300, Loss: 26.781991958618164, Correct predictions: 90, Correct predictions test: 7
Epoch 305, Loss: 25.55364990234375, Correct predictions: 99, Correct predictions test: 9
Epoch 310, Loss: 24.34567642211914, Correct predictions: 102, Correct predictions test: 8
Epoch 315, Loss: 23.67632484436035, Correct predictions: 137, Correct predictions test: 11
Epoch 320, Loss: 23.000572204589844, Correct predictions: 130, Correct predictions test: 10
Epoch 325, Loss: 22.189924240112305, Correct predictions: 184, Correct predictions test: 11
Epoch 330, Loss: 21.764293670654297, Correct predictions: 100, Correct predictions test: 7
Epoch 335, Loss: 21.207326889038086, Correct predictions: 124, Correct predictions test: 7
Epoch 340, Loss: 20.668926239013672, Correct predictions: 120, Correct predictions test: 10
Epoch 345, Loss: 19.296953201293945, Correct predictions: 164, Correct predictions test: 12
Epoch 350, Loss: 18.972414016723633, Correct predictions: 141, Correct predictions test: 9
Epoch 355, Loss: 19.11760902404785, Correct predictions: 135, Correct predictions test: 10
Epoch 360, Loss: 17.581697463989258, Correct predictions: 201, Correct predictions test: 13
Epoch 365, Loss: 17.093481063842773, Correct predictions: 144, Correct predictions test: 11
Epoch 370, Loss: 16.486583709716797, Correct predictions: 220, Correct predictions test: 13
Epoch 375, Loss: 15.954055786132812, Correct predictions: 189, Correct predictions test: 13
Epoch 380, Loss: 15.371415138244629, Correct predictions: 224, Correct predictions test: 13
Epoch 385, Loss: 14.945261001586914, Correct predictions: 232, Correct predictions test: 13
Epoch 390, Loss: 14.874062538146973, Correct predictions: 176, Correct predictions test: 12
Epoch 395, Loss: 14.340658187866211, Correct predictions: 209, Correct predictions test: 12
Epoch 400, Loss: 14.539509773254395, Correct predictions: 189, Correct predictions test: 11
Epoch 405, Loss: 14.226129531860352, Correct predictions: 181, Correct predictions test: 11
Epoch 410, Loss: 13.87551212310791, Correct predictions: 223, Correct predictions test: 12
Epoch 415, Loss: 13.843412399291992, Correct predictions: 206, Correct predictions test: 15
Epoch 420, Loss: 12.284065246582031, Correct predictions: 277, Correct predictions test: 16
Epoch 425, Loss: 11.740278244018555, Correct predictions: 327, Correct predictions test: 15
Epoch 430, Loss: 11.273275375366211, Correct predictions: 276, Correct predictions test: 13
Epoch 435, Loss: 10.937081336975098, Correct predictions: 297, Correct predictions test: 12
Epoch 440, Loss: 10.445125579833984, Correct predictions: 325, Correct predictions test: 19
Epoch 445, Loss: 10.15550422668457, Correct predictions: 399, Correct predictions test: 14
Epoch 450, Loss: 9.99176025390625, Correct predictions: 281, Correct predictions test: 18
Epoch 455, Loss: 9.474258422851562, Correct predictions: 435, Correct predictions test: 14
Epoch 460, Loss: 9.177295684814453, Correct predictions: 402, Correct predictions test: 21
Epoch 465, Loss: 9.1600341796875, Correct predictions: 396, Correct predictions test: 20
Epoch 470, Loss: 8.915321350097656, Correct predictions: 456, Correct predictions test: 18
Epoch 475, Loss: 8.504801750183105, Correct predictions: 404, Correct predictions test: 29
Epoch 480, Loss: 8.217381477355957, Correct predictions: 607, Correct predictions test: 20
Epoch 485, Loss: 7.884236812591553, Correct predictions: 461, Correct predictions test: 32
Epoch 490, Loss: 7.718493938446045, Correct predictions: 646, Correct predictions test: 27
Epoch 495, Loss: 7.369267463684082, Correct predictions: 568, Correct predictions test: 34
Saved super_trained_model_2025_01_15_14_55_59.json
Loaded trainable_model_2025_01_15_14_56_01.json
Epoch 0, Loss: 178520.3125, Correct predictions: 1, Correct predictions test: 0
Epoch 5, Loss: 46198.1328125, Correct predictions: 1, Correct predictions test: 0
Epoch 10, Loss: 16325.380859375, Correct predictions: 1, Correct predictions test: 0
Epoch 15, Loss: 8103.5166015625, Correct predictions: 1, Correct predictions test: 0
Epoch 20, Loss: 4405.1484375, Correct predictions: 1, Correct predictions test: 0
Epoch 25, Loss: 2046.837158203125, Correct predictions: 1, Correct predictions test: 0
Epoch 30, Loss: 1431.11572265625, Correct predictions: 1, Correct predictions test: 0
Epoch 35, Loss: 903.169189453125, Correct predictions: 1, Correct predictions test: 0
Epoch 40, Loss: 710.061767578125, Correct predictions: 2, Correct predictions test: 0
Epoch 45, Loss: 617.6151123046875, Correct predictions: 3, Correct predictions test: 0
Epoch 50, Loss: 607.019287109375, Correct predictions: 5, Correct predictions test: 0
Epoch 55, Loss: 552.7199096679688, Correct predictions: 6, Correct predictions test: 0
Epoch 60, Loss: 531.1414794921875, Correct predictions: 1, Correct predictions test: 0
Epoch 65, Loss: 505.74261474609375, Correct predictions: 1, Correct predictions test: 0
Epoch 70, Loss: 484.75836181640625, Correct predictions: 1, Correct predictions test: 0
Epoch 75, Loss: 454.0389709472656, Correct predictions: 5, Correct predictions test: 0
Epoch 80, Loss: 433.6007385253906, Correct predictions: 9, Correct predictions test: 1
Epoch 85, Loss: 418.04168701171875, Correct predictions: 4, Correct predictions test: 1
Epoch 90, Loss: 400.4117736816406, Correct predictions: 7, Correct predictions test: 0
Epoch 95, Loss: 383.61151123046875, Correct predictions: 3, Correct predictions test: 0
Saved trained_model_2025_01_15_14_56_01.json
Epoch 0, Loss: 388.60125732421875, Correct predictions: 3, Correct predictions test: 2
Epoch 5, Loss: 368.66790771484375, Correct predictions: 3, Correct predictions test: 0
Epoch 10, Loss: 336.8526916503906, Correct predictions: 10, Correct predictions test: 0
Epoch 15, Loss: 322.28662109375, Correct predictions: 2, Correct predictions test: 0
Epoch 20, Loss: 308.7554626464844, Correct predictions: 1, Correct predictions test: 0
Epoch 25, Loss: 305.70306396484375, Correct predictions: 5, Correct predictions test: 1
Epoch 30, Loss: 281.5372314453125, Correct predictions: 12, Correct predictions test: 1
Epoch 35, Loss: 270.0643005371094, Correct predictions: 10, Correct predictions test: 0
Epoch 40, Loss: 272.34747314453125, Correct predictions: 8, Correct predictions test: 0
Epoch 45, Loss: 248.91183471679688, Correct predictions: 4, Correct predictions test: 1
Epoch 50, Loss: 246.0387725830078, Correct predictions: 11, Correct predictions test: 0
Epoch 55, Loss: 226.50799560546875, Correct predictions: 9, Correct predictions test: 1
Epoch 60, Loss: 215.67185974121094, Correct predictions: 15, Correct predictions test: 2
Epoch 65, Loss: 212.83786010742188, Correct predictions: 6, Correct predictions test: 1
Epoch 70, Loss: 211.3680419921875, Correct predictions: 8, Correct predictions test: 0
Epoch 75, Loss: 200.43138122558594, Correct predictions: 5, Correct predictions test: 2
Epoch 80, Loss: 195.37794494628906, Correct predictions: 12, Correct predictions test: 1
Epoch 85, Loss: 188.02328491210938, Correct predictions: 13, Correct predictions test: 1
Epoch 90, Loss: 169.7554473876953, Correct predictions: 15, Correct predictions test: 2
Epoch 95, Loss: 164.6314239501953, Correct predictions: 15, Correct predictions test: 1
Epoch 100, Loss: 161.59173583984375, Correct predictions: 4, Correct predictions test: 0
Epoch 105, Loss: 150.8150634765625, Correct predictions: 19, Correct predictions test: 2
Epoch 110, Loss: 146.16363525390625, Correct predictions: 13, Correct predictions test: 4
Epoch 115, Loss: 145.39439392089844, Correct predictions: 8, Correct predictions test: 1
Epoch 120, Loss: 149.09194946289062, Correct predictions: 8, Correct predictions test: 0
Epoch 125, Loss: 129.23001098632812, Correct predictions: 15, Correct predictions test: 2
Epoch 130, Loss: 124.97096252441406, Correct predictions: 11, Correct predictions test: 4
Epoch 135, Loss: 124.06982421875, Correct predictions: 16, Correct predictions test: 3
Epoch 140, Loss: 115.4294662475586, Correct predictions: 13, Correct predictions test: 4
Epoch 145, Loss: 112.11775970458984, Correct predictions: 17, Correct predictions test: 2
Epoch 150, Loss: 107.53610229492188, Correct predictions: 20, Correct predictions test: 6
Epoch 155, Loss: 102.73591613769531, Correct predictions: 27, Correct predictions test: 6
Epoch 160, Loss: 99.8920669555664, Correct predictions: 22, Correct predictions test: 1
Epoch 165, Loss: 101.65235900878906, Correct predictions: 17, Correct predictions test: 4
Epoch 170, Loss: 93.71077728271484, Correct predictions: 24, Correct predictions test: 1
Epoch 175, Loss: 90.81929016113281, Correct predictions: 20, Correct predictions test: 1
Epoch 180, Loss: 85.30067443847656, Correct predictions: 15, Correct predictions test: 6
Epoch 185, Loss: 82.84744262695312, Correct predictions: 35, Correct predictions test: 0
Epoch 190, Loss: 80.8148422241211, Correct predictions: 23, Correct predictions test: 0
Epoch 195, Loss: 77.05438995361328, Correct predictions: 39, Correct predictions test: 0
Epoch 200, Loss: 73.89749908447266, Correct predictions: 29, Correct predictions test: 7
Epoch 205, Loss: 70.59188079833984, Correct predictions: 36, Correct predictions test: 4
Epoch 210, Loss: 68.31068420410156, Correct predictions: 33, Correct predictions test: 6
Epoch 215, Loss: 66.36640930175781, Correct predictions: 43, Correct predictions test: 1
Epoch 220, Loss: 63.65870666503906, Correct predictions: 32, Correct predictions test: 6
Epoch 225, Loss: 62.10821533203125, Correct predictions: 32, Correct predictions test: 3
Epoch 230, Loss: 59.27379608154297, Correct predictions: 42, Correct predictions test: 6
Epoch 235, Loss: 57.11560821533203, Correct predictions: 40, Correct predictions test: 4
Epoch 240, Loss: 55.78767776489258, Correct predictions: 36, Correct predictions test: 6
Epoch 245, Loss: 53.497562408447266, Correct predictions: 48, Correct predictions test: 9
Epoch 250, Loss: 53.00620651245117, Correct predictions: 33, Correct predictions test: 1
Epoch 255, Loss: 49.47930908203125, Correct predictions: 53, Correct predictions test: 8
Epoch 260, Loss: 47.823631286621094, Correct predictions: 66, Correct predictions test: 6
Epoch 265, Loss: 46.57835006713867, Correct predictions: 69, Correct predictions test: 3
Epoch 270, Loss: 44.647544860839844, Correct predictions: 71, Correct predictions test: 8
Epoch 275, Loss: 43.03520965576172, Correct predictions: 52, Correct predictions test: 6
Epoch 280, Loss: 41.68238830566406, Correct predictions: 59, Correct predictions test: 9
Epoch 285, Loss: 40.280609130859375, Correct predictions: 72, Correct predictions test: 3
Epoch 290, Loss: 38.944496154785156, Correct predictions: 73, Correct predictions test: 7
Epoch 295, Loss: 38.181602478027344, Correct predictions: 73, Correct predictions test: 6
Epoch 300, Loss: 36.243675231933594, Correct predictions: 83, Correct predictions test: 10
Epoch 305, Loss: 35.84852981567383, Correct predictions: 73, Correct predictions test: 7
Epoch 310, Loss: 33.9775505065918, Correct predictions: 95, Correct predictions test: 9
Epoch 315, Loss: 33.086978912353516, Correct predictions: 98, Correct predictions test: 10
Epoch 320, Loss: 32.38370132446289, Correct predictions: 105, Correct predictions test: 4
Epoch 325, Loss: 31.140087127685547, Correct predictions: 102, Correct predictions test: 10
