checkpoint_name,n_total_inits,population,measure,pearson_r,pearson_p,spearman_rho,spearman_p
trained_model_checkpoint_340.pkl,21,Adults,zRT,0.7231418197977895,8.79318362447042e-17,0.7286138608172513,3.964951158216356e-17
trained_model_checkpoint_340.pkl,21,Adults,ER,0.2215017750991613,0.0300938305260402,0.2515165478140954,0.0134380928274639
trained_model_checkpoint_350.pkl,21,Kids_II,RT,0.8112517376708257,1.2423651978977353e-23,0.8232143149898836,7.690744695200231e-25
trained_model_checkpoint_350.pkl,21,Kids_II,zRT,0.8106766698718458,1.4130616943774278e-23,0.8203648531286146,1.5201308136966514e-24
trained_model_checkpoint_350.pkl,21,Kids_II,ER,0.1965861491743282,0.0548972576914987,0.148516364305716,0.1487059523062219
trained_model_checkpoint_350.pkl,21,Adults,RT,0.7176524249556404,1.9184650662656644e-16,0.7291000746655287,3.690600069638469e-17
trained_model_checkpoint_350.pkl,21,Adults,zRT,0.7337863574613186,1.83430452137068e-17,0.7456091870320168,2.939298252776232e-18
trained_model_checkpoint_350.pkl,21,Adults,ER,0.2180187113757419,0.0328512533754094,0.2417124888936667,0.0176652694755318
trained_model_checkpoint_360.pkl,21,Kids_II,RT,0.7887615814144794,1.408838457227889e-21,0.8077182575296447,2.7215483656921106e-23
trained_model_checkpoint_360.pkl,21,Kids_II,zRT,0.7839138613160817,3.624064978845474e-21,0.8034738825112666,6.834639080024221e-23
trained_model_checkpoint_360.pkl,21,Kids_II,ER,0.1679632335166508,0.101885103077373,0.1375613132048526,0.1813768081422886
trained_model_checkpoint_360.pkl,21,Adults,RT,0.6891177565693193,8.376900654430403e-15,0.7102482389624423,5.339233298445296e-16
trained_model_checkpoint_360.pkl,21,Adults,zRT,0.7053524948953578,1.0324128452359266e-15,0.7292863146497149,3.5904672169127126e-17
trained_model_checkpoint_360.pkl,21,Adults,ER,0.2133833493644292,0.0368483771516268,0.2346121075666605,0.0214017671764853
trained_model_checkpoint_370.pkl,21,Kids_II,RT,0.7936895364968906,5.254995687762102e-22,0.8042125206893618,5.832105827073099e-23
trained_model_checkpoint_370.pkl,21,Kids_II,zRT,0.7902107790287313,1.0570670511293885e-21,0.8016252858423395,1.0135730218335192e-22
trained_model_checkpoint_370.pkl,21,Kids_II,ER,0.1652082920012113,0.1077094971652946,0.1190554903036432,0.2479533759314935
trained_model_checkpoint_370.pkl,21,Adults,RT,0.6986618041404858,2.488298137760437e-15,0.7088886590108445,6.420931862911354e-16
trained_model_checkpoint_370.pkl,21,Adults,zRT,0.7163819121354851,2.2920990741266393e-16,0.7292100882722445,3.631128001674074e-17
trained_model_checkpoint_370.pkl,21,Adults,ER,0.2070604928223402,0.0429508593224476,0.2154197588782771,0.0350448071182137
trained_model_checkpoint_380.pkl,21,Kids_II,RT,0.8044976264858417,5.484741481898448e-23,0.8133722179205549,7.698742914482639e-24
trained_model_checkpoint_380.pkl,21,Kids_II,zRT,0.8048112710782014,5.125859339354186e-23,0.8144773338904547,5.984887594102017e-24
trained_model_checkpoint_380.pkl,21,Kids_II,ER,0.1776036695647677,0.0834251048789671,0.1478608104527224,0.1505271847812761
trained_model_checkpoint_380.pkl,21,Adults,RT,0.7186718058983743,1.6620487119148006e-16,0.7359523233584485,1.3212005087025973e-17
trained_model_checkpoint_380.pkl,21,Adults,zRT,0.7338597333561373,1.8141225000321056e-17,0.7535518099846777,8.109765347960058e-19
trained_model_checkpoint_380.pkl,21,Adults,ER,0.2017721579129254,0.0486799386293326,0.2119146767665751,0.0381968647321082
trained_model_checkpoint_390.pkl,21,Kids_II,RT,0.7905072100466422,9.964656032764666e-22,0.8010924274846637,1.1346237126152448e-22
trained_model_checkpoint_390.pkl,21,Kids_II,zRT,0.7835789170882383,3.8650711743592846e-21,0.794869991494819,4.132852343981667e-22
trained_model_checkpoint_390.pkl,21,Kids_II,ER,0.1689406380666052,0.0998790444500521,0.126903669175983,0.2179127078164749
trained_model_checkpoint_390.pkl,21,Adults,RT,0.6930179383992613,5.12995167962624e-15,0.7079749392890005,7.264171704893217e-16
trained_model_checkpoint_390.pkl,21,Adults,zRT,0.7113097059881682,4.619629687613411e-16,0.7287163925884829,3.9054987372280655e-17
trained_model_checkpoint_390.pkl,21,Adults,ER,0.2180119188174091,0.0328568320135525,0.2317237256665403,0.0231051000577878
trained_model_checkpoint_400.pkl,21,Kids_II,RT,0.791157364309311,8.751474826460342e-22,0.8002265492767615,1.3619295243832207e-22
trained_model_checkpoint_400.pkl,21,Kids_II,zRT,0.7872701640893393,1.889030131484073e-21,0.7990752427744193,1.733799448531367e-22
trained_model_checkpoint_400.pkl,21,Kids_II,ER,0.1705513045748872,0.0966410260265529,0.1357545631986743,0.1872332616287335
trained_model_checkpoint_400.pkl,21,Adults,RT,0.6954333610845711,3.77158240768167e-15,0.7135701759308279,3.3866623008062487e-16
trained_model_checkpoint_400.pkl,21,Adults,zRT,0.7160277538342852,2.408242848404325e-16,0.738576827282296,8.839289029356808e-18
trained_model_checkpoint_400.pkl,21,Adults,ER,0.2155867662295574,0.0349002434448161,0.2372126653323427,0.0199613588390647
trained_model_checkpoint_410.pkl,21,Kids_II,RT,0.794151327731094,4.784566601210216e-22,0.7898089310027154,1.1449726214654718e-21
trained_model_checkpoint_410.pkl,21,Kids_II,zRT,0.7899857909761314,1.1054412135521084e-21,0.787753368108088,1.7182318565178335e-21
trained_model_checkpoint_410.pkl,21,Kids_II,ER,0.1828586607974253,0.0745472674550562,0.1501533059816956,0.1442306020219791
trained_model_checkpoint_410.pkl,21,Adults,RT,0.712737198020217,3.7984719388152413e-16,0.7150001453909063,2.7784575158641545e-16
trained_model_checkpoint_410.pkl,21,Adults,zRT,0.7301065814013198,3.179939071222617e-17,0.7358778125240059,1.3362695943426889e-17
trained_model_checkpoint_410.pkl,21,Adults,ER,0.2009366608356574,0.0496403528236718,0.2178221939220129,0.0330129733025449
trained_model_checkpoint_420.pkl,21,Kids_II,RT,0.7961071954518452,3.207584166437217e-22,0.7903266299838962,1.0329677433350388e-21
trained_model_checkpoint_420.pkl,21,Kids_II,zRT,0.7907352774940974,9.521538719302213e-22,0.787256362381007,1.8941435217688567e-21
trained_model_checkpoint_420.pkl,21,Kids_II,ER,0.1854124180172951,0.0705159530073932,0.1549701197700954,0.1316506637148347
trained_model_checkpoint_420.pkl,21,Adults,RT,0.7046726221839632,1.1302135868417889e-15,0.7101433019620133,5.416005881643861e-16
trained_model_checkpoint_420.pkl,21,Adults,zRT,0.7241494071342351,7.604575186121622e-17,0.7312788048354736,2.6713198170119646e-17
trained_model_checkpoint_420.pkl,21,Adults,ER,0.1937945427890386,0.0585049494140225,0.2139258466470235,0.0363604699041652
trained_model_checkpoint_430.pkl,21,Kids_II,RT,0.8101381933419417,1.5934663109709707e-23,0.791556133492535,8.079810574744858e-22
trained_model_checkpoint_430.pkl,21,Kids_II,zRT,0.8056695809812542,4.256646217609184e-23,0.7894113106158,1.23893447573761e-21
trained_model_checkpoint_430.pkl,21,Kids_II,ER,0.1724466907689551,0.0929370730392075,0.1454392145409262,0.1573999493537351
trained_model_checkpoint_430.pkl,21,Adults,RT,0.7189947047651382,1.58799549822655e-16,0.7161310044055643,2.373806027386579e-16
trained_model_checkpoint_430.pkl,21,Adults,zRT,0.7377830410124337,9.986890141121457e-18,0.7379561189819248,9.724954712457142e-18
trained_model_checkpoint_430.pkl,21,Adults,ER,0.1864765137266864,0.0688889822161714,0.2152358677151522,0.0352045671165957
trained_model_checkpoint_440.pkl,21,Kids_II,RT,0.790027213834144,1.0963761443787316e-21,0.7694211322376064,5.315885086686191e-20
trained_model_checkpoint_440.pkl,21,Kids_II,zRT,0.7853943435322517,2.7227411422639427e-21,0.7689003409686693,5.833130228730622e-20
trained_model_checkpoint_440.pkl,21,Kids_II,ER,0.1710004771337737,0.095752920510094,0.1463286125390154,0.1548490547469868
trained_model_checkpoint_440.pkl,21,Adults,RT,0.709174574379215,6.177138199485584e-16,0.7091189853080541,6.223824369451751e-16
trained_model_checkpoint_440.pkl,21,Adults,zRT,0.7268602770516713,5.1285689920270996e-17,0.7283128845750626,4.14458542299803e-17
trained_model_checkpoint_440.pkl,21,Adults,ER,0.1943142923475485,0.0578189608650548,0.2179307983615062,0.03292351686655
trained_model_checkpoint_450.pkl,21,Kids_II,RT,0.7981242264796999,2.1139372888618672e-22,0.775454232969126,1.780693887756756e-20
trained_model_checkpoint_450.pkl,21,Kids_II,zRT,0.7912019972793283,8.673679427840697e-22,0.7714174756816162,3.715442664573463e-20
trained_model_checkpoint_450.pkl,21,Kids_II,ER,0.1820567764169153,0.0758506498034976,0.1638144676989449,0.1107534554060611
trained_model_checkpoint_450.pkl,21,Adults,RT,0.714322543008159,3.052149222718202e-16,0.7067335716203998,8.58344938391932e-16
trained_model_checkpoint_450.pkl,21,Adults,zRT,0.7331066375295918,2.0319168996844738e-17,0.7266026278287533,5.3252968153179416e-17
trained_model_checkpoint_450.pkl,21,Adults,ER,0.216951550247449,0.0337375396831295,0.2401897585502165,0.0184153602955867
trained_model_checkpoint_460.pkl,21,Kids_II,RT,0.8153814833838178,4.8644831954602786e-24,0.7913024569019556,8.501031022732275e-22
trained_model_checkpoint_460.pkl,21,Kids_II,zRT,0.8097000444899747,1.7566282704395562e-23,0.7879035499984814,1.6682769734111272e-21
trained_model_checkpoint_460.pkl,21,Kids_II,ER,0.2098323607162908,0.0401793412806624,0.1892110325575874,0.0648468637522275
trained_model_checkpoint_460.pkl,21,Adults,RT,0.727942533663204,4.376478170158661e-17,0.7249177701574432,6.804421691495266e-17
trained_model_checkpoint_460.pkl,21,Adults,zRT,0.7488526027550062,1.7474238164205725e-18,0.7464122659273004,2.5860799412284118e-18
trained_model_checkpoint_460.pkl,21,Adults,ER,0.2062698095830161,0.0437699777378317,0.2280645274075403,0.0254281848758902
trained_model_checkpoint_470.pkl,21,Kids_II,RT,0.7888187665708661,1.393018099569667e-21,0.7599212622313055,2.7861726888316943e-19
trained_model_checkpoint_470.pkl,21,Kids_II,zRT,0.7847471320829664,3.086154692891041e-21,0.762103189234543,1.91751162116174e-19
trained_model_checkpoint_470.pkl,21,Kids_II,ER,0.1817163064816534,0.0764095536218367,0.1483158179830557,0.1492613354111679
trained_model_checkpoint_470.pkl,21,Adults,RT,0.7126948363819108,3.820662781926611e-16,0.7024432669290415,1.5180115081181026e-15
trained_model_checkpoint_470.pkl,21,Adults,zRT,0.7309566252430975,2.8026514587105304e-17,0.7184440649527827,1.7162804590770544e-16
trained_model_checkpoint_470.pkl,21,Adults,ER,0.1999518746741724,0.0507923986589004,0.2339033522844681,0.0218094467690351
trained_model_checkpoint_480.pkl,21,Kids_II,RT,0.7948340908549499,4.163251485173727e-22,0.7599047493059635,2.7940200843302955e-19
trained_model_checkpoint_480.pkl,21,Kids_II,zRT,0.788591752808772,1.4568588815789133e-21,0.7598773720103758,2.8070778583504725e-19
trained_model_checkpoint_480.pkl,21,Kids_II,ER,0.2035006523752319,0.0467417044657908,0.1584119483149629,0.1231871289615394
trained_model_checkpoint_480.pkl,21,Adults,RT,0.7096557903019938,5.7869259712777e-16,0.6946304323008119,4.1790415292445386e-15
trained_model_checkpoint_480.pkl,21,Adults,zRT,0.7304559164355898,3.019275966971763e-17,0.713335969511159,3.497858917634681e-16
trained_model_checkpoint_480.pkl,21,Adults,ER,0.1913853783000392,0.0617720590756741,0.2267066233470562,0.0263394542057597
trained_model_checkpoint_490.pkl,21,Kids_II,RT,0.790404682574514,1.017033471982456e-21,0.7546182235332337,6.796870980122793e-19
trained_model_checkpoint_490.pkl,21,Kids_II,zRT,0.7848594655801295,3.019862758786945e-21,0.7554809808550478,5.888034502717025e-19
trained_model_checkpoint_490.pkl,21,Kids_II,ER,0.2017219295748814,0.0487372397745756,0.1743057630879194,0.089413900034923
trained_model_checkpoint_490.pkl,21,Adults,RT,0.7113304994138167,4.606517544599866e-16,0.6950331900853927,3.969598389141691e-15
trained_model_checkpoint_490.pkl,21,Adults,zRT,0.7322003386895362,2.3277810037076147e-17,0.7151641942610595,2.7158623881660927e-16
trained_model_checkpoint_490.pkl,21,Adults,ER,0.2068229957902734,0.0431955468340278,0.2370525059319099,0.020047598273174
trained_model_checkpoint_500.pkl,21,Kids_II,RT,0.784486361539662,3.2455468314358386e-21,0.7474382811677344,2.1943274980207218e-18
trained_model_checkpoint_500.pkl,21,Kids_II,zRT,0.778817437522128,9.53595682892598e-21,0.7519868094569727,1.0492135883768899e-18
trained_model_checkpoint_500.pkl,21,Kids_II,ER,0.1914561470720688,0.061674013696343,0.1490419429436028,0.1472578080541639
trained_model_checkpoint_500.pkl,21,Adults,RT,0.7065401006549461,8.8089375910011315e-16,0.6900062613228934,7.496531871820029e-15
trained_model_checkpoint_500.pkl,21,Adults,zRT,0.7261571558062809,5.682833370804755e-17,0.708412730469254,6.847563790823659e-16
trained_model_checkpoint_500.pkl,21,Adults,ER,0.1812022837500718,0.0772596110898372,0.2121880222189057,0.0379428070806461
trained_model_checkpoint_510.pkl,21,Kids_II,RT,0.7830979871189231,4.238571131092298e-21,0.7486706290135625,1.7995355778446824e-18
trained_model_checkpoint_510.pkl,21,Kids_II,zRT,0.778494600914087,1.0129890291760912e-20,0.7522302183586882,1.0081410138226177e-18
trained_model_checkpoint_510.pkl,21,Kids_II,ER,0.1904022335926721,0.0631473174489117,0.1427246285080412,0.1653793963588336
trained_model_checkpoint_510.pkl,21,Adults,RT,0.7090126400385366,6.314092324409988e-16,0.6899921677319905,7.509770358589955e-15
trained_model_checkpoint_510.pkl,21,Adults,zRT,0.7286609086297213,3.937562585966722e-17,0.7084951869625189,6.771731256576517e-16
trained_model_checkpoint_510.pkl,21,Adults,ER,0.1994816056450492,0.0513502637162196,0.222107217881014,0.0296350716412888
trained_model_checkpoint_520.pkl,21,Kids_II,RT,0.7948496007206487,4.150091791820253e-22,0.7493675171859038,1.6077816723599508e-18
trained_model_checkpoint_520.pkl,21,Kids_II,zRT,0.7873562661209393,1.857432025769188e-21,0.7518428271348838,1.0742690633801233e-18
trained_model_checkpoint_520.pkl,21,Kids_II,ER,0.2071342157907437,0.0428751391831038,0.1642066638556455,0.1098902634122714
trained_model_checkpoint_520.pkl,21,Adults,RT,0.7167871034734206,2.165874017901902e-16,0.6935256218272003,4.809982200807284e-15
trained_model_checkpoint_520.pkl,21,Adults,zRT,0.737897456071972,9.812979088191556e-18,0.7118058886526305,4.3163917728831356e-16
trained_model_checkpoint_520.pkl,21,Adults,ER,0.1906832379575141,0.0627517209649579,0.2202289526620614,0.0310778872040455
trained_model_checkpoint_530.pkl,21,Kids_II,RT,0.8019043711991886,9.552862518649144e-23,0.7607287832043971,2.427471266887168e-19
trained_model_checkpoint_530.pkl,21,Kids_II,zRT,0.7936795516269857,5.265648680347254e-22,0.7581807140590442,3.7430194595682803e-19
trained_model_checkpoint_530.pkl,21,Kids_II,ER,0.2287052345578291,0.025007622727059,0.1795004730285891,0.0801281810415401
trained_model_checkpoint_530.pkl,21,Adults,RT,0.7188974959405273,1.60994597706478e-16,0.7021300425095213,1.5819052556092816e-15
trained_model_checkpoint_530.pkl,21,Adults,zRT,0.7431809033887425,4.3163011100299395e-18,0.7213022079338294,1.1444237396535502e-16
trained_model_checkpoint_530.pkl,21,Adults,ER,0.1851364486869338,0.0709429276818197,0.1979693821500021,0.0531784680540949
trained_model_checkpoint_540.pkl,21,Kids_II,RT,0.784806887544561,3.050716668855668e-21,0.752326782510392,9.922831980700325e-19
trained_model_checkpoint_540.pkl,21,Kids_II,zRT,0.7781217442040362,1.0860659240273872e-20,0.7551258571792736,6.246849955998463e-19
trained_model_checkpoint_540.pkl,21,Kids_II,ER,0.2013035100322264,0.0492167468718919,0.1347457700292858,0.1905623635671621
trained_model_checkpoint_540.pkl,21,Adults,RT,0.7127178928640052,3.808569272727942e-16,0.6877834136750014,9.889664611786787e-15
trained_model_checkpoint_540.pkl,21,Adults,zRT,0.7327220746274969,2.152710252718957e-17,0.7045847221654213,1.1434952941058885e-15
trained_model_checkpoint_540.pkl,21,Adults,ER,0.1985635438988392,0.0524538748713081,0.2097677483130434,0.0402422038698822
trained_model_checkpoint_550.pkl,21,Kids_II,RT,0.7862510812748853,2.305104520388029e-21,0.748348179363208,1.8956044845072058e-18
trained_model_checkpoint_550.pkl,21,Kids_II,zRT,0.7792485208986673,8.795421247719323e-21,0.7514213232443652,1.1510044414361845e-18
trained_model_checkpoint_550.pkl,21,Kids_II,ER,0.2009993082030214,0.0495678007345717,0.1319582235539499,0.1999840121261235
trained_model_checkpoint_550.pkl,21,Adults,RT,0.7058314298133912,9.68493323098631e-16,0.6758657880459379,4.192255897986534e-14
trained_model_checkpoint_550.pkl,21,Adults,zRT,0.7279379414828719,4.3794310610744623e-17,0.6927646571830806,5.297193083451509e-15
trained_model_checkpoint_550.pkl,21,Adults,ER,0.1910668223500092,0.0622149698053467,0.1995580830043303,0.0512591989847661
trained_model_checkpoint_560.pkl,21,Kids_II,RT,0.7932367906881959,5.759752922576212e-22,0.7628613501222988,1.6824670954472375e-19
trained_model_checkpoint_560.pkl,21,Kids_II,zRT,0.7849331020208692,2.9771609298562487e-21,0.7651671627668466,1.1269816163993994e-19
trained_model_checkpoint_560.pkl,21,Kids_II,ER,0.2151219263750808,0.0353038630271114,0.1521345858764345,0.1389506295106699
trained_model_checkpoint_560.pkl,21,Adults,RT,0.7206114405205848,1.262767073318185e-16,0.7052297183566422,1.0494458050218488e-15
trained_model_checkpoint_560.pkl,21,Adults,zRT,0.7437014000470805,3.976507364031468e-18,0.7217946216576816,1.0667039502374572e-16
trained_model_checkpoint_560.pkl,21,Adults,ER,0.2026629986318885,0.0476728687116927,0.2089629224094448,0.0410321352334311
trained_model_checkpoint_570.pkl,21,Kids_II,RT,0.7885940237635861,1.456206370755162e-21,0.7576828704747106,4.070954913791596e-19
trained_model_checkpoint_570.pkl,21,Kids_II,zRT,0.7798126135734573,7.910381478327251e-21,0.7587382822718208,3.406181018025759e-19
trained_model_checkpoint_570.pkl,21,Kids_II,ER,0.2203623050013871,0.0309735303803121,0.1567152769948828,0.1273054887136715
trained_model_checkpoint_570.pkl,21,Adults,RT,0.7130963260648421,3.61529666562778e-16,0.6907533145618692,6.826231281773776e-15
trained_model_checkpoint_570.pkl,21,Adults,zRT,0.7359317926370471,1.3253361082332221e-17,0.7066530247520998,8.676638060154162e-16
trained_model_checkpoint_570.pkl,21,Adults,ER,0.2076908439274371,0.0423070084477488,0.2210224245666742,0.0304612925382222
trained_model_checkpoint_580.pkl,21,Kids_II,RT,0.7960868879698568,3.2210012540090334e-22,0.7627967368904137,1.7013544356269674e-19
trained_model_checkpoint_580.pkl,21,Kids_II,zRT,0.7873373198360413,1.864340598286535e-21,0.7626660750860581,1.7401802359632836e-19
trained_model_checkpoint_580.pkl,21,Kids_II,ER,0.2210821702576975,0.0304152866297256,0.137864804458199,0.1804063324557498
trained_model_checkpoint_580.pkl,21,Adults,RT,0.7274506029987907,4.704034256066561e-17,0.6993157307848484,2.2857333569232768e-15
trained_model_checkpoint_580.pkl,21,Adults,zRT,0.7496350770657979,1.5395620090010881e-18,0.7144312384676599,3.00655100808625e-16
trained_model_checkpoint_580.pkl,21,Adults,ER,0.2086367019371598,0.0413559793214575,0.203213096280019,0.0470596492812344
trained_model_checkpoint_590.pkl,21,Kids_II,RT,0.7925609781211387,6.602008708987045e-22,0.7639294061541024,1.3982403808558802e-19
trained_model_checkpoint_590.pkl,21,Kids_II,zRT,0.7843276654649969,3.346435883637997e-21,0.7639294061541024,1.3982403808558802e-19
trained_model_checkpoint_590.pkl,21,Kids_II,ER,0.2286174446251,0.025064895629836,0.1442587368288558,0.1608339145728374
trained_model_checkpoint_590.pkl,21,Adults,RT,0.7221026196220899,1.02071960896095e-16,0.6956127523880371,3.685951192557997e-15
trained_model_checkpoint_590.pkl,21,Adults,zRT,0.746351545480071,2.6112787813672906e-18,0.7116415515756263,4.414623423221152e-16
trained_model_checkpoint_590.pkl,21,Adults,ER,0.2127396089771489,0.0374344457605706,0.2106423062122592,0.039398258446175
trained_model_checkpoint_600.pkl,21,Kids_II,RT,0.7966283023106624,2.88130399305318e-22,0.7732112482845044,2.6846259028796156e-20
trained_model_checkpoint_600.pkl,21,Kids_II,zRT,0.7887514115238878,1.4116702160834922e-21,0.7751393871958333,1.8868615384901074e-20
trained_model_checkpoint_600.pkl,21,Kids_II,ER,0.2295115199088981,0.0244868076820934,0.1215916095458594,0.2379492774779117
trained_model_checkpoint_600.pkl,21,Adults,RT,0.7273423822384818,4.7792213749507915e-17,0.7108359545030125,4.928363919188924e-16
trained_model_checkpoint_600.pkl,21,Adults,zRT,0.7522240901341359,1.0091556561071724e-18,0.728712556695191,3.9077073036475485e-17
trained_model_checkpoint_600.pkl,21,Adults,ER,0.2024860399998391,0.047871532071128,0.1868575947330424,0.0683137538057711
trained_model_checkpoint_610.pkl,21,Kids_II,RT,0.7874235135700107,1.833111368074166e-21,0.7726736177423315,2.9601753957329995e-20
trained_model_checkpoint_610.pkl,21,Kids_II,zRT,0.7785216930802383,1.0078696247761111e-20,0.773739981773905,2.4380286519953536e-20
trained_model_checkpoint_610.pkl,21,Kids_II,ER,0.2439805607158385,0.016596919783007,0.1506250505756276,0.1429599162165734
trained_model_checkpoint_610.pkl,21,Adults,RT,0.7225717743911098,9.543467892323967e-17,0.7138928804148169,3.239045178722968e-16
trained_model_checkpoint_610.pkl,21,Adults,zRT,0.7478931748679549,2.0396812851473748e-18,0.7329016792486094,2.0954527413855167e-17
trained_model_checkpoint_610.pkl,21,Adults,ER,0.2121768533553008,0.0379531600673672,0.1971449956245711,0.0541974329253281
trained_model_checkpoint_620.pkl,21,Kids_II,RT,0.7751563407722597,1.8809912175897464e-20,0.7749912821266439,1.9389072485964202e-20
trained_model_checkpoint_620.pkl,21,Kids_II,zRT,0.765059655210754,1.14835200441968e-19,0.7734347428127141,2.5775658025981318e-20
trained_model_checkpoint_620.pkl,21,Kids_II,ER,0.2458402979250489,0.0157630232874029,0.1692295709877269,0.0992920025103067
trained_model_checkpoint_620.pkl,21,Adults,RT,0.7043313886371183,1.1826253706637001e-15,0.7073506953916736,7.900943103893688e-16
trained_model_checkpoint_620.pkl,21,Adults,zRT,0.7334587215573447,1.927109983600301e-17,0.7278405381303495,4.44252106788087e-17
trained_model_checkpoint_620.pkl,21,Adults,ER,0.2141739655427336,0.0361391305582445,0.22031478992152,0.0310106800111029
trained_model_checkpoint_630.pkl,21,Kids_II,RT,0.7806998525855142,6.690793820612745e-21,0.7719643065468328,3.366078291674492e-20
trained_model_checkpoint_630.pkl,21,Kids_II,zRT,0.7723316084966904,3.1495676881604823e-20,0.7757784138690621,1.6774525777024894e-20
trained_model_checkpoint_630.pkl,21,Kids_II,ER,0.2454207663019897,0.01594790295249,0.1451346001044725,0.1582807824449535
trained_model_checkpoint_630.pkl,21,Adults,RT,0.7161380514793612,2.3714731216604797e-16,0.7127286036579115,3.8029639103966044e-16
trained_model_checkpoint_630.pkl,21,Adults,zRT,0.7437128119854423,3.969356259033749e-18,0.7338783106865919,1.809047086844687e-17
trained_model_checkpoint_630.pkl,21,Adults,ER,0.2003290430331124,0.0503485938516059,0.1863493705745317,0.0690817692101775
trained_model_checkpoint_640.pkl,21,Kids_II,RT,0.7645223449414494,1.261199442715976e-19,0.7648366477776136,1.1939443659833416e-19
trained_model_checkpoint_640.pkl,21,Kids_II,zRT,0.755807004291573,5.576301594056375e-19,0.7678299756264002,7.054278974819594e-20
trained_model_checkpoint_640.pkl,21,Kids_II,ER,0.2450035970049694,0.0161335986987906,0.1383640652661473,0.1788181092072262
trained_model_checkpoint_640.pkl,21,Adults,RT,0.7060558868830706,9.398727853070836e-16,0.7127223961061135,3.8062115814824433e-16
trained_model_checkpoint_640.pkl,21,Adults,zRT,0.7339042347407516,1.801987534604201e-17,0.7317238205840095,2.4996923760401678e-17
trained_model_checkpoint_640.pkl,21,Adults,ER,0.2209575409569185,0.0305113213961494,0.2147019981275016,0.0356718486401614
trained_model_checkpoint_650.pkl,21,Kids_II,RT,0.756584039885932,4.8965680988925605e-19,0.757500798279859,4.197723210967345e-19
trained_model_checkpoint_650.pkl,21,Kids_II,zRT,0.7456715892492938,2.910252299409099e-18,0.756233634525378,5.192495562584972e-19
trained_model_checkpoint_650.pkl,21,Kids_II,ER,0.2592437970032907,0.0107552911151478,0.156907029882385,0.1268348282660231
trained_model_checkpoint_650.pkl,21,Adults,RT,0.6932065049033563,5.008772382407271e-15,0.6911581975602776,6.487578622427281e-15
trained_model_checkpoint_650.pkl,21,Adults,zRT,0.7252481069703423,6.486089366840523e-17,0.7165637921788084,2.2345818786459994e-16
trained_model_checkpoint_650.pkl,21,Adults,ER,0.1965727685529086,0.0549141042455282,0.2068253103340558,0.043193156634279
trained_model_checkpoint_660.pkl,21,Kids_II,RT,0.7513279619300952,1.1687073965149677e-18,0.7516274847093748,1.1128300395068436e-18
trained_model_checkpoint_660.pkl,21,Kids_II,zRT,0.7442276876225602,3.6593875893233835e-18,0.7568523855128239,4.681083958806599e-19
trained_model_checkpoint_660.pkl,21,Kids_II,ER,0.2427511496166318,0.0171688759207921,0.131137172560669,0.2028218411873166
trained_model_checkpoint_660.pkl,21,Adults,RT,0.6989120869549987,2.408795464199795e-15,0.7030869155037164,1.3944664220405177e-15
trained_model_checkpoint_660.pkl,21,Adults,zRT,0.7278456530081447,4.4391862468532255e-17,0.724613782534286,7.110712962658102e-17
trained_model_checkpoint_660.pkl,21,Adults,ER,0.2064081562925724,0.0436257260724825,0.1758071224201268,0.086646594790947
trained_model_checkpoint_670.pkl,21,Kids_II,RT,0.7470687170700386,2.3282908699226457e-18,0.7456374151808254,2.9261243896633885e-18
trained_model_checkpoint_670.pkl,21,Kids_II,zRT,0.7397074733121374,7.422931749869068e-18,0.7488578494231856,1.7459432742290698e-18
trained_model_checkpoint_670.pkl,21,Kids_II,ER,0.2439934221391194,0.016591024387593,0.129740910011908,0.2077138611140141
trained_model_checkpoint_670.pkl,21,Adults,RT,0.6940535404955941,4.497774822474589e-15,0.696151684724343,3.439865418035549e-15
trained_model_checkpoint_670.pkl,21,Adults,zRT,0.722311353534947,9.906544621092896e-17,0.7150812179048118,2.7473503810498833e-16
trained_model_checkpoint_670.pkl,21,Adults,ER,0.207983555463306,0.0420107708661811,0.1725011557651458,0.0928323189562884
trained_model_checkpoint_680.pkl,21,Kids_II,RT,0.7388170597050119,8.517960904016782e-18,0.7444445093626165,3.5360055484146724e-18
trained_model_checkpoint_680.pkl,21,Kids_II,zRT,0.7297144560667398,3.3701650455823216e-17,0.7459781076058006,2.7715773825826085e-18
trained_model_checkpoint_680.pkl,21,Kids_II,ER,0.2453439105082252,0.015981974382226,0.1328690272621754,0.1968694727187839
trained_model_checkpoint_680.pkl,21,Adults,RT,0.6864237342970781,1.1701825800662324e-14,0.6958045758929774,3.596468572441464e-15
trained_model_checkpoint_680.pkl,21,Adults,zRT,0.7164306660647659,2.276542025076048e-16,0.7183180744269292,1.747015441009321e-16
trained_model_checkpoint_680.pkl,21,Adults,ER,0.1995660136817117,0.0512497632189996,0.1882135577985879,0.0662984095089057
trained_model_checkpoint_690.pkl,21,Kids_II,RT,0.7333228975971173,1.966904764603693e-17,0.7606278393582041,2.469727338467101e-19
trained_model_checkpoint_690.pkl,21,Kids_II,zRT,0.725373907141082,6.368698689416103e-17,0.7618143580045424,2.0151989956297169e-19
trained_model_checkpoint_690.pkl,21,Kids_II,ER,0.2438424722439434,0.0166603306504061,0.1523707604569079,0.1383311409572817
trained_model_checkpoint_690.pkl,21,Adults,RT,0.6833675766221248,1.7023911654950097e-14,0.711633639581626,4.4194070344565003e-16
