checkpoint_name,epsilon,n_inits,population,measure,pearson_r,pearson_p,spearman_rho,spearman_p
trained_model_checkpoint_1010.pkl,7.0,1,Adults,zRT,0.5987311595893114,1.1698868105539043e-10,0.5969004220896481,1.3769868387867343e-10
trained_model_checkpoint_1010.pkl,7.0,1,Adults,ER,0.2106571191025394,0.0393840923751716,0.2480145721211973,0.0148342874910058
trained_model_checkpoint_1010.pkl,7.5,1,Kids_II,RT,0.5896264956664321,2.6050987624024625e-10,0.5839058879024044,4.2541344826259744e-10
trained_model_checkpoint_1010.pkl,7.5,1,Kids_II,zRT,0.576339277575291,8.021634814249422e-10,0.5830949075025399,4.5569248950933387e-10
trained_model_checkpoint_1010.pkl,7.5,1,Kids_II,ER,0.209931409184222,0.0400831343238573,0.1899427362833913,0.0637985630257548
trained_model_checkpoint_1010.pkl,7.5,1,Adults,RT,0.5496205297314354,6.653422287594541e-09,0.5530886327075553,5.1088771039981255e-09
trained_model_checkpoint_1010.pkl,7.5,1,Adults,zRT,0.5845596300316296,4.0242071688767157e-10,0.5822839271026754,4.880346341725766e-10
trained_model_checkpoint_1010.pkl,7.5,1,Adults,ER,0.2282270666844952,0.02532092762456,0.2688142186649919,0.0080906630593292
trained_model_checkpoint_1010.pkl,8.0,1,Kids_II,RT,0.5887564047461582,2.808580745677404e-10,0.5808222962421155,5.51969555200717e-10
trained_model_checkpoint_1010.pkl,8.0,1,Kids_II,zRT,0.5760416734959308,8.221552138401987e-10,0.5800183899497389,5.904846134941046e-10
trained_model_checkpoint_1010.pkl,8.0,1,Kids_II,ER,0.2288281256698102,0.0249276376002932,0.2165931003253526,0.0340397130875175
trained_model_checkpoint_1010.pkl,8.0,1,Adults,RT,0.5651968562089635,1.9831461497880918e-09,0.5655480766869595,1.928350275798498e-09
trained_model_checkpoint_1010.pkl,8.0,1,Adults,zRT,0.5987311595893114,1.1698868105539043e-10,0.5969004220896481,1.3769868387867343e-10
trained_model_checkpoint_1010.pkl,8.0,1,Adults,ER,0.2106571191025394,0.0393840923751716,0.2480145721211973,0.0148342874910058
trained_model_checkpoint_1010.pkl,8.5,1,Kids_II,RT,0.2051801530962768,0.0449200528454658,0.2038563771421815,0.0463508500312683
trained_model_checkpoint_1010.pkl,8.5,1,Kids_II,zRT,0.2226372032119711,0.0292383593228845,0.2393832146524372,0.018823657481072
trained_model_checkpoint_1010.pkl,8.5,1,Kids_II,ER,0.2181010422408355,0.0327836995496224,0.1209455419788973,0.2404707505807436
trained_model_checkpoint_1010.pkl,8.5,1,Adults,RT,0.2213358055547393,0.0302206334431503,0.2258491813151969,0.0269290552553807
trained_model_checkpoint_1010.pkl,8.5,1,Adults,zRT,0.2430617439615226,0.017022795910482,0.2444584771539023,0.0163790654503015
trained_model_checkpoint_1010.pkl,8.5,1,Adults,ER,0.0185306618373762,0.8577809369465628,0.000947234323746,0.9926919682874946
trained_model_checkpoint_1010.pkl,9.0,1,Kids_II,RT,0.3818782599304924,0.0001234463002624,0.3736945182000789,0.0001766205628025
trained_model_checkpoint_1010.pkl,9.0,1,Kids_II,zRT,0.3770032069187716,0.0001529823050465,0.3766486250633206,0.000155367566616
trained_model_checkpoint_1010.pkl,9.0,1,Kids_II,ER,0.1902961203932933,0.0632972295739422,0.1087484571264016,0.2915685426207817
trained_model_checkpoint_1010.pkl,9.0,1,Adults,RT,0.2613684586349283,0.0101051994741821,0.2831019077273325,0.005191501787859
trained_model_checkpoint_1010.pkl,9.0,1,Adults,zRT,0.2993156372826258,0.0030515138436425,0.3116582740720026,0.0019949416219066
trained_model_checkpoint_1010.pkl,9.0,1,Adults,ER,0.0472922662698033,0.6472729327121638,0.0843561109712984,0.4138434960239898
trained_model_checkpoint_1010.pkl,9.5,1,Kids_II,RT,0.5887564047461582,2.808580745677404e-10,0.5808222962421155,5.51969555200717e-10
trained_model_checkpoint_1010.pkl,9.5,1,Kids_II,zRT,0.5760416734959308,8.221552138401987e-10,0.5800183899497389,5.904846134941046e-10
trained_model_checkpoint_1010.pkl,9.5,1,Kids_II,ER,0.2288281256698102,0.0249276376002932,0.2165931003253526,0.0340397130875175
trained_model_checkpoint_1010.pkl,9.5,1,Adults,RT,0.5651968562089635,1.9831461497880918e-09,0.5655480766869595,1.928350275798498e-09
trained_model_checkpoint_1010.pkl,9.5,1,Adults,zRT,0.5987311595893114,1.1698868105539043e-10,0.5969004220896481,1.3769868387867343e-10
trained_model_checkpoint_1010.pkl,9.5,1,Adults,ER,0.2106571191025394,0.0393840923751716,0.2480145721211973,0.0148342874910058
trained_model_checkpoint_1010.pkl,10.0,1,Kids_II,RT,0.4346169295782166,9.664083425702806e-06,0.4310848806571509,1.1619321189583753e-05
trained_model_checkpoint_1010.pkl,10.0,1,Kids_II,zRT,0.4214462849882221,1.9013031496703224e-05,0.416775009100067,2.400912020603268e-05
trained_model_checkpoint_1010.pkl,10.0,1,Kids_II,ER,0.2223841434698289,0.029427218819725,0.1755946919042908,0.087033962199843
trained_model_checkpoint_1010.pkl,10.0,1,Adults,RT,0.3908908628690247,8.229092327838132e-05,0.3970989357090768,6.180722807207217e-05
trained_model_checkpoint_1010.pkl,10.0,1,Adults,zRT,0.3995249763134454,5.518042833604764e-05,0.4024651375429832,4.803742147889476e-05
trained_model_checkpoint_1010.pkl,10.0,1,Adults,ER,0.149207710615131,0.1468032706753292,0.1682577984313665,0.1012772335656117
trained_model_checkpoint_1020.pkl,0.0,1,Kids_II,RT,,,,
trained_model_checkpoint_1020.pkl,0.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_1020.pkl,0.0,1,Kids_II,ER,,,,
trained_model_checkpoint_1020.pkl,0.0,1,Adults,RT,,,,
trained_model_checkpoint_1020.pkl,0.0,1,Adults,zRT,,,,
trained_model_checkpoint_1020.pkl,0.0,1,Adults,ER,,,,
trained_model_checkpoint_1020.pkl,0.5,1,Kids_II,RT,,,,
trained_model_checkpoint_1020.pkl,0.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_1020.pkl,0.5,1,Kids_II,ER,,,,
trained_model_checkpoint_1020.pkl,0.5,1,Adults,RT,,,,
trained_model_checkpoint_1020.pkl,0.5,1,Adults,zRT,,,,
trained_model_checkpoint_1020.pkl,0.5,1,Adults,ER,,,,
trained_model_checkpoint_1020.pkl,1.0,1,Kids_II,RT,,,,
trained_model_checkpoint_1020.pkl,1.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_1020.pkl,1.0,1,Kids_II,ER,,,,
trained_model_checkpoint_1020.pkl,1.0,1,Adults,RT,,,,
trained_model_checkpoint_1020.pkl,1.0,1,Adults,zRT,,,,
trained_model_checkpoint_1020.pkl,1.0,1,Adults,ER,,,,
trained_model_checkpoint_1020.pkl,1.5,1,Kids_II,RT,,,,
trained_model_checkpoint_1020.pkl,1.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_1020.pkl,1.5,1,Kids_II,ER,,,,
trained_model_checkpoint_1020.pkl,1.5,1,Adults,RT,,,,
trained_model_checkpoint_1020.pkl,1.5,1,Adults,zRT,,,,
trained_model_checkpoint_1020.pkl,1.5,1,Adults,ER,,,,
trained_model_checkpoint_1020.pkl,2.0,1,Kids_II,RT,,,,
trained_model_checkpoint_1020.pkl,2.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_1020.pkl,2.0,1,Kids_II,ER,,,,
trained_model_checkpoint_1020.pkl,2.0,1,Adults,RT,,,,
trained_model_checkpoint_1020.pkl,2.0,1,Adults,zRT,,,,
trained_model_checkpoint_1020.pkl,2.0,1,Adults,ER,,,,
trained_model_checkpoint_1020.pkl,2.5,1,Kids_II,RT,,,,
trained_model_checkpoint_1020.pkl,2.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_1020.pkl,2.5,1,Kids_II,ER,,,,
trained_model_checkpoint_1020.pkl,2.5,1,Adults,RT,,,,
trained_model_checkpoint_1020.pkl,2.5,1,Adults,zRT,,,,
trained_model_checkpoint_1020.pkl,2.5,1,Adults,ER,,,,
trained_model_checkpoint_1020.pkl,3.0,1,Kids_II,RT,,,,
trained_model_checkpoint_1020.pkl,3.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_1020.pkl,3.0,1,Kids_II,ER,,,,
trained_model_checkpoint_1020.pkl,3.0,1,Adults,RT,,,,
trained_model_checkpoint_1020.pkl,3.0,1,Adults,zRT,,,,
trained_model_checkpoint_1020.pkl,3.0,1,Adults,ER,,,,
trained_model_checkpoint_1020.pkl,3.5,1,Kids_II,RT,,,,
trained_model_checkpoint_1020.pkl,3.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_1020.pkl,3.5,1,Kids_II,ER,,,,
trained_model_checkpoint_1020.pkl,3.5,1,Adults,RT,,,,
trained_model_checkpoint_1020.pkl,3.5,1,Adults,zRT,,,,
trained_model_checkpoint_1020.pkl,3.5,1,Adults,ER,,,,
trained_model_checkpoint_1020.pkl,4.0,1,Kids_II,RT,0.2009247388110278,0.0496541696738111,0.1890477112873839,0.0650827501605183
trained_model_checkpoint_1020.pkl,4.0,1,Kids_II,zRT,0.2149194225745678,0.0354809184233734,0.2094485434406987,0.0405539695698958
trained_model_checkpoint_1020.pkl,4.0,1,Kids_II,ER,0.1138831772986864,0.2692441828767881,0.0312013144936761,0.762821270569892
trained_model_checkpoint_1020.pkl,4.0,1,Adults,RT,0.2111254850246933,0.0389383673470077,0.2189689317789123,0.0320786737706049
trained_model_checkpoint_1020.pkl,4.0,1,Adults,zRT,0.2251572425785041,0.0274129905181851,0.2339295420246765,0.0217942648322017
trained_model_checkpoint_1020.pkl,4.0,1,Adults,ER,0.0825086428510271,0.4241800224337381,0.077674231872274,0.4519205437758206
trained_model_checkpoint_1020.pkl,4.5,1,Kids_II,RT,0.5887564047461582,2.808580745677404e-10,0.5808222962421155,5.51969555200717e-10
trained_model_checkpoint_1020.pkl,4.5,1,Kids_II,zRT,0.5760416734959308,8.221552138401987e-10,0.5800183899497389,5.904846134941046e-10
trained_model_checkpoint_1020.pkl,4.5,1,Kids_II,ER,0.2288281256698102,0.0249276376002932,0.2165931003253526,0.0340397130875175
trained_model_checkpoint_1020.pkl,4.5,1,Adults,RT,0.5651968562089635,1.9831461497880918e-09,0.5655480766869595,1.928350275798498e-09
trained_model_checkpoint_1020.pkl,4.5,1,Adults,zRT,0.5987311595893114,1.1698868105539043e-10,0.5969004220896481,1.3769868387867343e-10
trained_model_checkpoint_1020.pkl,4.5,1,Adults,ER,0.2106571191025394,0.0393840923751716,0.2480145721211973,0.0148342874910058
trained_model_checkpoint_1020.pkl,5.0,1,Kids_II,RT,0.5619475435146439,2.5660394299145122e-09,0.5549220747985268,4.4375888798190896e-09
trained_model_checkpoint_1020.pkl,5.0,1,Kids_II,zRT,0.5465449050714004,8.388713717859578e-09,0.5449979840420703,9.417522953292208e-09
trained_model_checkpoint_1020.pkl,5.0,1,Kids_II,ER,0.1917010261727518,0.0613357278079384,0.1561926362141631,0.1285951071956229
trained_model_checkpoint_1020.pkl,5.0,1,Adults,RT,0.5230769303671716,4.5641895624150325e-08,0.5284578327813095,3.130373384225065e-08
trained_model_checkpoint_1020.pkl,5.0,1,Adults,zRT,0.549377277989865,6.777079100697223e-09,0.5449979840420703,9.417522953292208e-09
trained_model_checkpoint_1020.pkl,5.0,1,Adults,ER,0.1978965143436119,0.0532678955891917,0.224580162404388,0.0278222216148438
trained_model_checkpoint_1020.pkl,5.5,1,Kids_II,RT,,,,
trained_model_checkpoint_1020.pkl,5.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_1020.pkl,5.5,1,Kids_II,ER,,,,
trained_model_checkpoint_1020.pkl,5.5,1,Adults,RT,,,,
trained_model_checkpoint_1020.pkl,5.5,1,Adults,zRT,,,,
trained_model_checkpoint_1020.pkl,5.5,1,Adults,ER,,,,
trained_model_checkpoint_1020.pkl,6.0,1,Kids_II,RT,0.5606308551704466,2.846220974745365e-09,0.5513712956330135,5.824998303495195e-09
trained_model_checkpoint_1020.pkl,6.0,1,Kids_II,zRT,0.5458485479063835,8.837782731616138e-09,0.541547308182982,1.2164592030817253e-08
trained_model_checkpoint_1020.pkl,6.0,1,Kids_II,ER,0.2108758407443215,0.03917541618023,0.1834440605920705,0.0736071760662781
trained_model_checkpoint_1020.pkl,6.0,1,Adults,RT,0.5385453163601492,1.5163233719673516e-08,0.540728642562146,1.2920728429094998e-08
trained_model_checkpoint_1020.pkl,6.0,1,Adults,zRT,0.5634601527105209,2.2767649922242395e-09,0.559557951841373,3.0959669382643195e-09
trained_model_checkpoint_1020.pkl,6.0,1,Adults,ER,0.1800351827263073,0.0792178443415147,0.2035212188078372,0.046719032905024
trained_model_checkpoint_1020.pkl,6.5,1,Kids_II,RT,0.5887564047461582,2.808580745677404e-10,0.5808222962421155,5.51969555200717e-10
trained_model_checkpoint_1020.pkl,6.5,1,Kids_II,zRT,0.5760416734959308,8.221552138401987e-10,0.5800183899497389,5.904846134941046e-10
trained_model_checkpoint_1020.pkl,6.5,1,Kids_II,ER,0.2288281256698102,0.0249276376002932,0.2165931003253526,0.0340397130875175
trained_model_checkpoint_1020.pkl,6.5,1,Adults,RT,0.5651968562089635,1.9831461497880918e-09,0.5655480766869595,1.928350275798498e-09
trained_model_checkpoint_1020.pkl,6.5,1,Adults,zRT,0.5987311595893114,1.1698868105539043e-10,0.5969004220896481,1.3769868387867343e-10
trained_model_checkpoint_1020.pkl,6.5,1,Adults,ER,0.2106571191025394,0.0393840923751716,0.2480145721211973,0.0148342874910058
trained_model_checkpoint_1020.pkl,7.0,1,Kids_II,RT,0.5887564047461582,2.808580745677404e-10,0.5808222962421155,5.51969555200717e-10
trained_model_checkpoint_1020.pkl,7.0,1,Kids_II,zRT,0.5760416734959308,8.221552138401987e-10,0.5800183899497389,5.904846134941046e-10
trained_model_checkpoint_1020.pkl,7.0,1,Kids_II,ER,0.2288281256698102,0.0249276376002932,0.2165931003253526,0.0340397130875175
trained_model_checkpoint_1020.pkl,7.0,1,Adults,RT,0.5651968562089635,1.9831461497880918e-09,0.5655480766869595,1.928350275798498e-09
trained_model_checkpoint_1020.pkl,7.0,1,Adults,zRT,0.5987311595893114,1.1698868105539043e-10,0.5969004220896481,1.3769868387867343e-10
trained_model_checkpoint_1020.pkl,7.0,1,Adults,ER,0.2106571191025394,0.0393840923751716,0.2480145721211973,0.0148342874910058
trained_model_checkpoint_1020.pkl,7.5,1,Kids_II,RT,0.5896264956664321,2.6050987624024625e-10,0.5839058879024044,4.2541344826259744e-10
trained_model_checkpoint_1020.pkl,7.5,1,Kids_II,zRT,0.576339277575291,8.021634814249422e-10,0.5830949075025399,4.5569248950933387e-10
trained_model_checkpoint_1020.pkl,7.5,1,Kids_II,ER,0.209931409184222,0.0400831343238573,0.1899427362833913,0.0637985630257548
trained_model_checkpoint_1020.pkl,7.5,1,Adults,RT,0.5496205297314354,6.653422287594541e-09,0.5530886327075553,5.1088771039981255e-09
trained_model_checkpoint_1020.pkl,7.5,1,Adults,zRT,0.5845596300316296,4.0242071688767157e-10,0.5822839271026754,4.880346341725766e-10
trained_model_checkpoint_1020.pkl,7.5,1,Adults,ER,0.2282270666844952,0.02532092762456,0.2688142186649919,0.0080906630593292
trained_model_checkpoint_1020.pkl,8.0,1,Kids_II,RT,0.5887564047461582,2.808580745677404e-10,0.5808222962421155,5.51969555200717e-10
trained_model_checkpoint_1020.pkl,8.0,1,Kids_II,zRT,0.5760416734959308,8.221552138401987e-10,0.5800183899497389,5.904846134941046e-10
trained_model_checkpoint_1020.pkl,8.0,1,Kids_II,ER,0.2288281256698102,0.0249276376002932,0.2165931003253526,0.0340397130875175
trained_model_checkpoint_1020.pkl,8.0,1,Adults,RT,0.5651968562089635,1.9831461497880918e-09,0.5655480766869595,1.928350275798498e-09
trained_model_checkpoint_1020.pkl,8.0,1,Adults,zRT,0.5987311595893114,1.1698868105539043e-10,0.5969004220896481,1.3769868387867343e-10
trained_model_checkpoint_1020.pkl,8.0,1,Adults,ER,0.2106571191025394,0.0393840923751716,0.2480145721211973,0.0148342874910058
trained_model_checkpoint_1020.pkl,8.5,1,Kids_II,RT,0.1950453385079323,0.0568652401565664,0.197518756587922,0.0537334848686585
trained_model_checkpoint_1020.pkl,8.5,1,Kids_II,zRT,0.2062572514148857,0.0437830915144078,0.225735721814768,0.0270079067168974
trained_model_checkpoint_1020.pkl,8.5,1,Kids_II,ER,0.2862163318919897,0.0046986773344545,0.1896831092105353,0.0641689390934372
trained_model_checkpoint_1020.pkl,8.5,1,Adults,RT,0.2555112171182318,0.0119862569286233,0.2558338180567371,0.0118752178148599
trained_model_checkpoint_1020.pkl,8.5,1,Adults,zRT,0.2764809032418324,0.0063945502966777,0.2746451282079677,0.0067691123365274
trained_model_checkpoint_1020.pkl,8.5,1,Adults,ER,0.0570600132569446,0.5808124920533198,0.0442372891892078,0.6686751688481563
trained_model_checkpoint_1020.pkl,9.0,1,Kids_II,RT,0.3491402280117474,0.0004894925394578,0.3386874694633482,0.0007373180102661
trained_model_checkpoint_1020.pkl,9.0,1,Kids_II,zRT,0.3295202002642345,0.0010439610220351,0.3280369201091549,0.0011032891611022
trained_model_checkpoint_1020.pkl,9.0,1,Kids_II,ER,0.2800517828749821,0.0057181600512183,0.2113794486737292,0.0386984483913582
trained_model_checkpoint_1020.pkl,9.0,1,Adults,RT,0.2733626213259999,0.0070421733640749,0.2854347226923815,0.0048182740475374
trained_model_checkpoint_1020.pkl,9.0,1,Adults,zRT,0.317457343986087,0.0016235919616402,0.3248417553028969,0.0012416382731408
trained_model_checkpoint_1020.pkl,9.0,1,Adults,ER,0.1417879814330632,0.1682010048669311,0.1854609883925748,0.0704410208970193
trained_model_checkpoint_1020.pkl,9.5,1,Kids_II,RT,0.5887564047461582,2.808580745677404e-10,0.5808222962421155,5.51969555200717e-10
trained_model_checkpoint_1020.pkl,9.5,1,Kids_II,zRT,0.5760416734959308,8.221552138401987e-10,0.5800183899497389,5.904846134941046e-10
trained_model_checkpoint_1020.pkl,9.5,1,Kids_II,ER,0.2288281256698102,0.0249276376002932,0.2165931003253526,0.0340397130875175
trained_model_checkpoint_1020.pkl,9.5,1,Adults,RT,0.5651968562089635,1.9831461497880918e-09,0.5655480766869595,1.928350275798498e-09
trained_model_checkpoint_1020.pkl,9.5,1,Adults,zRT,0.5987311595893114,1.1698868105539043e-10,0.5969004220896481,1.3769868387867343e-10
trained_model_checkpoint_1020.pkl,9.5,1,Adults,ER,0.2106571191025394,0.0393840923751716,0.2480145721211973,0.0148342874910058
trained_model_checkpoint_1020.pkl,10.0,1,Kids_II,RT,0.419206328323319,2.1272850192731923e-05,0.4174434981694858,2.322565049430581e-05
trained_model_checkpoint_1020.pkl,10.0,1,Kids_II,zRT,0.4177620264504019,2.2860814156521773e-05,0.4174434981694858,2.322565049430581e-05
trained_model_checkpoint_1020.pkl,10.0,1,Kids_II,ER,0.1143656568964471,0.2672074996089392,0.1032084503122227,0.3169908172504069
trained_model_checkpoint_1020.pkl,10.0,1,Adults,RT,0.3890628402713844,8.943109233174802e-05,0.3887500426412063,9.0709082224063e-05
trained_model_checkpoint_1020.pkl,10.0,1,Adults,zRT,0.3959010572229246,6.534593355381516e-05,0.3933780193393159,7.342508485234382e-05
trained_model_checkpoint_1020.pkl,10.0,1,Adults,ER,0.0655104780889071,0.5259878030187999,0.0917306767095262,0.3740697704531468
trained_model_checkpoint_1030.pkl,0.0,1,Kids_II,RT,,,,
trained_model_checkpoint_1030.pkl,0.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_1030.pkl,0.0,1,Kids_II,ER,,,,
trained_model_checkpoint_1030.pkl,0.0,1,Adults,RT,,,,
trained_model_checkpoint_1030.pkl,0.0,1,Adults,zRT,,,,
trained_model_checkpoint_1030.pkl,0.0,1,Adults,ER,,,,
trained_model_checkpoint_1030.pkl,0.5,1,Kids_II,RT,,,,
trained_model_checkpoint_1030.pkl,0.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_1030.pkl,0.5,1,Kids_II,ER,,,,
trained_model_checkpoint_1030.pkl,0.5,1,Adults,RT,,,,
trained_model_checkpoint_1030.pkl,0.5,1,Adults,zRT,,,,
trained_model_checkpoint_1030.pkl,0.5,1,Adults,ER,,,,
trained_model_checkpoint_1030.pkl,1.0,1,Kids_II,RT,,,,
trained_model_checkpoint_1030.pkl,1.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_1030.pkl,1.0,1,Kids_II,ER,,,,
trained_model_checkpoint_1030.pkl,1.0,1,Adults,RT,,,,
trained_model_checkpoint_1030.pkl,1.0,1,Adults,zRT,,,,
trained_model_checkpoint_1030.pkl,1.0,1,Adults,ER,,,,
trained_model_checkpoint_1030.pkl,1.5,1,Kids_II,RT,,,,
trained_model_checkpoint_1030.pkl,1.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_1030.pkl,1.5,1,Kids_II,ER,,,,
trained_model_checkpoint_1030.pkl,1.5,1,Adults,RT,,,,
trained_model_checkpoint_1030.pkl,1.5,1,Adults,zRT,,,,
trained_model_checkpoint_1030.pkl,1.5,1,Adults,ER,,,,
trained_model_checkpoint_1030.pkl,2.0,1,Kids_II,RT,,,,
trained_model_checkpoint_1030.pkl,2.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_1030.pkl,2.0,1,Kids_II,ER,,,,
trained_model_checkpoint_1030.pkl,2.0,1,Adults,RT,,,,
trained_model_checkpoint_1030.pkl,2.0,1,Adults,zRT,,,,
trained_model_checkpoint_1030.pkl,2.0,1,Adults,ER,,,,
trained_model_checkpoint_1030.pkl,2.5,1,Kids_II,RT,,,,
trained_model_checkpoint_1030.pkl,2.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_1030.pkl,2.5,1,Kids_II,ER,,,,
trained_model_checkpoint_1030.pkl,2.5,1,Adults,RT,,,,
trained_model_checkpoint_1030.pkl,2.5,1,Adults,zRT,,,,
trained_model_checkpoint_1030.pkl,2.5,1,Adults,ER,,,,
trained_model_checkpoint_1030.pkl,3.0,1,Kids_II,RT,,,,
trained_model_checkpoint_1030.pkl,3.0,1,Kids_II,zRT,,,,
trained_model_checkpoint_1030.pkl,3.0,1,Kids_II,ER,,,,
trained_model_checkpoint_1030.pkl,3.0,1,Adults,RT,,,,
trained_model_checkpoint_1030.pkl,3.0,1,Adults,zRT,,,,
trained_model_checkpoint_1030.pkl,3.0,1,Adults,ER,,,,
trained_model_checkpoint_1030.pkl,3.5,1,Kids_II,RT,,,,
trained_model_checkpoint_1030.pkl,3.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_1030.pkl,3.5,1,Kids_II,ER,,,,
trained_model_checkpoint_1030.pkl,3.5,1,Adults,RT,,,,
trained_model_checkpoint_1030.pkl,3.5,1,Adults,zRT,,,,
trained_model_checkpoint_1030.pkl,3.5,1,Adults,ER,,,,
trained_model_checkpoint_1030.pkl,4.0,1,Kids_II,RT,0.2009247388110278,0.0496541696738111,0.1890477112873839,0.0650827501605183
trained_model_checkpoint_1030.pkl,4.0,1,Kids_II,zRT,0.2149194225745678,0.0354809184233734,0.2094485434406987,0.0405539695698958
trained_model_checkpoint_1030.pkl,4.0,1,Kids_II,ER,0.1138831772986864,0.2692441828767881,0.0312013144936761,0.762821270569892
trained_model_checkpoint_1030.pkl,4.0,1,Adults,RT,0.2111254850246933,0.0389383673470077,0.2189689317789123,0.0320786737706049
trained_model_checkpoint_1030.pkl,4.0,1,Adults,zRT,0.2251572425785041,0.0274129905181851,0.2339295420246765,0.0217942648322017
trained_model_checkpoint_1030.pkl,4.0,1,Adults,ER,0.0825086428510271,0.4241800224337381,0.077674231872274,0.4519205437758206
trained_model_checkpoint_1030.pkl,4.5,1,Kids_II,RT,0.5887564047461582,2.808580745677404e-10,0.5808222962421155,5.51969555200717e-10
trained_model_checkpoint_1030.pkl,4.5,1,Kids_II,zRT,0.5760416734959308,8.221552138401987e-10,0.5800183899497389,5.904846134941046e-10
trained_model_checkpoint_1030.pkl,4.5,1,Kids_II,ER,0.2288281256698102,0.0249276376002932,0.2165931003253526,0.0340397130875175
trained_model_checkpoint_1030.pkl,4.5,1,Adults,RT,0.5651968562089635,1.9831461497880918e-09,0.5655480766869595,1.928350275798498e-09
trained_model_checkpoint_1030.pkl,4.5,1,Adults,zRT,0.5987311595893114,1.1698868105539043e-10,0.5969004220896481,1.3769868387867343e-10
trained_model_checkpoint_1030.pkl,4.5,1,Adults,ER,0.2106571191025394,0.0393840923751716,0.2480145721211973,0.0148342874910058
trained_model_checkpoint_1030.pkl,5.0,1,Kids_II,RT,0.5606308551704466,2.846220974745365e-09,0.5513712956330135,5.824998303495195e-09
trained_model_checkpoint_1030.pkl,5.0,1,Kids_II,zRT,0.5458485479063835,8.837782731616138e-09,0.541547308182982,1.2164592030817253e-08
trained_model_checkpoint_1030.pkl,5.0,1,Kids_II,ER,0.2108758407443215,0.03917541618023,0.1834440605920705,0.0736071760662781
trained_model_checkpoint_1030.pkl,5.0,1,Adults,RT,0.5385453163601492,1.5163233719673516e-08,0.540728642562146,1.2920728429094998e-08
trained_model_checkpoint_1030.pkl,5.0,1,Adults,zRT,0.5634601527105209,2.2767649922242395e-09,0.559557951841373,3.0959669382643195e-09
trained_model_checkpoint_1030.pkl,5.0,1,Adults,ER,0.1800351827263073,0.0792178443415147,0.2035212188078372,0.046719032905024
trained_model_checkpoint_1030.pkl,5.5,1,Kids_II,RT,,,,
trained_model_checkpoint_1030.pkl,5.5,1,Kids_II,zRT,,,,
trained_model_checkpoint_1030.pkl,5.5,1,Kids_II,ER,,,,
trained_model_checkpoint_1030.pkl,5.5,1,Adults,RT,,,,
trained_model_checkpoint_1030.pkl,5.5,1,Adults,zRT,,,,
trained_model_checkpoint_1030.pkl,5.5,1,Adults,ER,,,,
trained_model_checkpoint_1030.pkl,6.0,1,Kids_II,RT,0.5606308551704466,2.846220974745365e-09,0.5513712956330135,5.824998303495195e-09
trained_model_checkpoint_1030.pkl,6.0,1,Kids_II,zRT,0.5458485479063835,8.837782731616138e-09,0.541547308182982,1.2164592030817253e-08
trained_model_checkpoint_1030.pkl,6.0,1,Kids_II,ER,0.2108758407443215,0.03917541618023,0.1834440605920705,0.0736071760662781
trained_model_checkpoint_1030.pkl,6.0,1,Adults,RT,0.5385453163601492,1.5163233719673516e-08,0.540728642562146,1.2920728429094998e-08
trained_model_checkpoint_1030.pkl,6.0,1,Adults,zRT,0.5634601527105209,2.2767649922242395e-09,0.559557951841373,3.0959669382643195e-09
trained_model_checkpoint_1030.pkl,6.0,1,Adults,ER,0.1800351827263073,0.0792178443415147,0.2035212188078372,0.046719032905024
trained_model_checkpoint_1030.pkl,6.5,1,Kids_II,RT,0.5887564047461582,2.808580745677404e-10,0.5808222962421155,5.51969555200717e-10
trained_model_checkpoint_1030.pkl,6.5,1,Kids_II,zRT,0.5760416734959308,8.221552138401987e-10,0.5800183899497389,5.904846134941046e-10
trained_model_checkpoint_1030.pkl,6.5,1,Kids_II,ER,0.2288281256698102,0.0249276376002932,0.2165931003253526,0.0340397130875175
trained_model_checkpoint_1030.pkl,6.5,1,Adults,RT,0.5651968562089635,1.9831461497880918e-09,0.5655480766869595,1.928350275798498e-09
trained_model_checkpoint_1030.pkl,6.5,1,Adults,zRT,0.5987311595893114,1.1698868105539043e-10,0.5969004220896481,1.3769868387867343e-10
trained_model_checkpoint_1030.pkl,6.5,1,Adults,ER,0.2106571191025394,0.0393840923751716,0.2480145721211973,0.0148342874910058
trained_model_checkpoint_1030.pkl,7.0,1,Kids_II,RT,0.5887564047461582,2.808580745677404e-10,0.5808222962421155,5.51969555200717e-10
trained_model_checkpoint_1030.pkl,7.0,1,Kids_II,zRT,0.5760416734959308,8.221552138401987e-10,0.5800183899497389,5.904846134941046e-10
